2018-04-01 17:04,2018-04-01 17:06,9.9,106.193,106.277,2
2018-04-01 17:07,2018-04-01 17:14,2.7,106.219,106.231,6
2018-04-01 17:21,2018-04-01 17:27,1.8,106.207,106.21,1
2018-04-01 17:34,2018-04-01 17:51,1.6,106.238,106.239,9
2018-04-01 17:55,2018-04-01 18:00,2.6,106.239,106.25,4
2018-04-01 18:06,2018-04-01 18:10,2.2,106.349,106.356,4
2018-04-01 18:11,2018-04-01 18:14,2.1,106.374,106.38,3
2018-04-01 18:20,2018-04-01 18:33,2.5,106.352,106.362,13
2018-04-01 18:35,2018-04-01 18:36,1.4,106.358,106.357,1
2018-04-01 18:39,2018-04-01 18:42,2.0,106.346,106.351,2
2018-04-01 18:49,2018-04-01 18:51,-0.299999999999,106.34,106.322,2
2018-04-01 18:53,2018-04-01 18:56,0.200000000001,106.31,106.297,3
2018-04-01 18:58,2018-04-01 19:04,4.0,106.294,106.319,6
2018-04-01 19:05,2018-04-01 19:06,2.7,106.312,106.324,1
2018-04-01 19:09,2018-04-01 19:10,2.3,106.339,106.347,1
2018-04-01 19:15,2018-04-01 19:16,-0.700000000001,106.335,106.313,1
2018-04-01 19:17,2018-04-01 19:18,1.2,106.328,106.325,1
2018-04-01 19:23,2018-04-01 19:24,1.0,106.309,106.304,1
2018-04-01 19:26,2018-04-01 19:28,1.6,106.309,106.31,2
2018-04-01 19:33,2018-04-01 19:34,0.299999999999,106.277,106.265,1
2018-04-01 19:37,2018-04-01 19:38,3.0,106.271,106.286,1
2018-04-01 19:42,2018-04-01 19:44,2.7,106.276,106.288,2
2018-04-01 19:47,2018-04-01 19:48,2.1,106.262,106.268,1
2018-04-01 19:53,2018-04-01 19:55,1.7,106.286,106.288,2
2018-04-01 19:56,2018-04-01 20:02,0.6,106.29,106.281,6
2018-04-01 20:03,2018-04-01 20:09,4.1,106.312,106.338,6
2018-04-01 20:10,2018-04-01 20:15,0.199999999999,106.332,106.319,5
2018-04-01 20:17,2018-04-01 20:19,2.4,106.264,106.273,2
2018-04-01 20:23,2018-04-01 20:25,4.1,106.225,106.251,2
2018-04-01 20:27,2018-04-01 20:43,2.5,106.235,106.245,16
2018-04-01 20:49,2018-04-01 20:52,5.1,106.246,106.282,3
2018-04-01 20:56,2018-04-01 21:00,0.800000000001,106.289,106.282,4
2018-04-01 21:06,2018-04-01 21:09,2.7,106.24,106.252,3
2018-04-01 21:11,2018-04-01 21:17,6.0,106.24,106.285,6
2018-04-01 21:20,2018-04-01 21:22,3.1,106.281,106.297,2
2018-04-01 21:24,2018-04-01 21:27,3.3,106.317,106.335,3
2018-04-01 21:29,2018-04-01 21:32,0.300000000001,106.309,106.297,3
2018-04-01 21:33,2018-04-01 21:36,2.2,106.299,106.306,3
2018-04-01 21:38,2018-04-01 21:39,2.3,106.314,106.322,1
2018-04-01 21:41,2018-04-01 21:42,1.5,106.324,106.324,1
2018-04-01 21:43,2018-04-01 21:46,1.7,106.326,106.328,3
2018-04-01 21:51,2018-04-01 21:52,2.8,106.331,106.344,1
2018-04-01 21:55,2018-04-01 22:01,-1.5,106.37,106.34,6
2018-04-01 22:07,2018-04-01 22:10,2.1,106.312,106.318,3
2018-04-01 22:14,2018-04-01 22:15,1.7,106.298,106.3,1
2018-04-01 22:16,2018-04-01 22:17,1.9,106.294,106.298,1
2018-04-01 22:20,2018-04-01 22:23,0.9,106.296,106.29,3
2018-04-01 22:26,2018-04-01 22:29,2.7,106.296,106.308,3
2018-04-01 22:36,2018-04-01 22:44,2.6,106.316,106.327,8
2018-04-01 22:46,2018-04-01 22:48,0.799999999999,106.335,106.328,2
2018-04-01 22:49,2018-04-01 22:53,1.2,106.323,106.32,4
2018-04-01 22:58,2018-04-01 23:04,2.0,106.31,106.315,6
2018-04-01 23:06,2018-04-01 23:11,0.799999999999,106.321,106.314,5
2018-04-01 23:13,2018-04-01 23:14,1.6,106.308,106.309,1
2018-04-01 23:15,2018-04-01 23:16,2.1,106.313,106.319,1
2018-04-01 23:18,2018-04-01 23:19,1.0,106.331,106.326,1
2018-04-01 23:20,2018-04-01 23:27,2.9,106.325,106.339,7
2018-04-01 23:28,2018-04-01 23:30,2.2,106.338,106.345,2
2018-04-01 23:32,2018-04-01 23:35,1.0,106.34,106.335,3
2018-04-01 23:39,2018-04-01 23:40,1.9,106.348,106.352,1
2018-04-01 23:42,2018-04-01 23:47,1.4,106.36,106.359,5
2018-04-01 23:48,2018-04-01 23:51,0.5,106.383,106.373,3
2018-04-01 23:52,2018-04-01 23:53,1.5,106.362,106.362,1
2018-04-01 23:56,2018-04-01 23:57,1.9,106.357,106.361,1
