2018-04-29 17:00, 2018-04-29 17:05, -0.800000000001, 109.062, 109.067, 2
2018-04-29 17:06, 2018-04-29 17:08, -1.5, 109.06, 109.058, 2
2018-04-29 17:09, 2018-04-29 17:11, -1.2, 109.055, 109.056, 2
2018-04-29 17:15, 2018-04-29 17:17, -5.0, 109.062, 109.025, 2
2018-04-29 17:18, 2018-04-29 17:22, 1.1, 109.038, 109.062, 2
2018-04-29 17:24, 2018-04-29 17:26, -1.7, 109.068, 109.064, 2
2018-04-29 17:27, 2018-04-29 17:29, 0.5, 109.07, 109.088, 2
2018-04-29 17:30, 2018-04-29 17:32, -4.8, 109.082, 109.047, 2
2018-04-29 17:33, 2018-04-29 17:36, -1.6, 109.058, 109.055, 2
2018-04-29 17:37, 2018-04-29 17:42, -1.3, 109.055, 109.055, 2
2018-04-29 17:45, 2018-04-29 17:48, -1.3, 109.051, 109.051, 2
2018-04-29 17:49, 2018-04-29 17:53, 1.2, 109.05, 109.075, 2
2018-04-29 17:58, 2018-04-29 18:00, -1.3, 109.076, 109.076, 2
2018-04-29 18:01, 2018-04-29 18:03, 1.9, 109.073, 109.105, 2
2018-04-29 18:04, 2018-04-29 18:06, -0.600000000001, 109.106, 109.113, 2
2018-04-29 18:07, 2018-04-29 18:09, -1.8, 109.103, 109.098, 2
2018-04-29 18:10, 2018-04-29 18:12, -0.900000000001, 109.096, 109.1, 2
2018-04-29 18:13, 2018-04-29 18:15, -0.2, 109.1, 109.111, 2
2018-04-29 18:16, 2018-04-29 18:18, -1.2, 109.116, 109.117, 2
2018-04-29 18:19, 2018-04-29 18:21, -1.6, 109.116, 109.113, 2
2018-04-29 18:22, 2018-04-29 18:24, -0.0999999999991, 109.114, 109.126, 2
2018-04-29 18:25, 2018-04-29 18:27, -1.5, 109.131, 109.129, 2
2018-04-29 18:28, 2018-04-29 18:30, -1.3, 109.129, 109.129, 2
2018-04-29 18:31, 2018-04-29 18:33, -1.5, 109.122, 109.12, 2
2018-04-29 18:34, 2018-04-29 18:36, -1.3, 109.131, 109.131, 2
2018-04-29 18:37, 2018-04-29 18:39, -0.100000000002, 109.127, 109.139, 2
2018-04-29 18:40, 2018-04-29 18:42, -1.4, 109.139, 109.138, 2
2018-04-29 18:43, 2018-04-29 18:45, -1.3, 109.138, 109.138, 2
2018-04-29 18:46, 2018-04-29 18:48, -0.800000000001, 109.138, 109.143, 2
2018-04-29 18:49, 2018-04-29 18:51, -0.200000000001, 109.141, 109.152, 2
2018-04-29 18:52, 2018-04-29 18:54, -2.4, 109.153, 109.142, 2
2018-04-29 18:55, 2018-04-29 19:00, -1.4, 109.142, 109.141, 2
2018-04-29 19:01, 2018-04-29 19:03, 0.0999999999991, 109.147, 109.161, 2
2018-04-29 19:04, 2018-04-29 19:06, -1.2, 109.164, 109.165, 2
2018-04-29 19:08, 2018-04-29 19:10, -1.2, 109.164, 109.165, 2
2018-04-29 19:11, 2018-04-29 19:14, -0.900000000001, 109.164, 109.168, 2
2018-04-29 19:15, 2018-04-29 19:17, -0.6, 109.169, 109.176, 2
2018-04-29 19:18, 2018-04-29 19:20, -1.7, 109.161, 109.157, 2
