2018-04-17 00:01,2018-04-17 00:05,1.3,107.069,107.067,4,sell,101.3
2018-04-17 00:04,2018-04-17 00:06,0.5,107.071,107.061,2,sell,101.8
2018-04-17 00:10,2018-04-17 00:07,0.6,107.041,107.062,3,buy,102.4
2018-04-17 00:14,2018-04-17 00:09,-1.6,107.052,107.051,5,buy,100.8
2018-04-17 00:15,2018-04-17 00:11,-2.4,107.056,107.047,4,buy,98.4
2018-04-17 00:16,2018-04-17 00:17,1.6,107.04,107.041,1,sell,100.0
2018-04-17 00:18,2018-04-17 00:19,2.0,107.023,107.028,1,sell,102.0
2018-04-17 00:21,2018-04-17 00:20,-2.0,107.036,107.031,1,buy,100.0
2018-04-17 00:28,2018-04-17 00:22,-1.6,107.041,107.04,5,buy,98.4
2018-04-17 00:32,2018-04-17 00:29,-1.5,107.048,107.048,3,buy,96.9
2018-04-17 00:34,2018-04-17 00:31,-1.1,107.045,107.049,3,buy,95.8
2018-04-17 00:41,2018-04-17 00:33,-0.700000000001,107.036,107.044,8,buy,95.1
2018-04-17 00:42,2018-04-17 00:35,-2.2,107.045,107.038,7,buy,92.9
2018-04-17 00:44,2018-04-17 00:36,-1.9,107.046,107.042,8,buy,91.0
2018-04-17 00:47,2018-04-17 00:39,-2.5,107.053,107.043,8,buy,88.5
2018-04-17 00:53,2018-04-17 00:49,-2.1,107.059,107.053,4,buy,86.4
2018-04-17 00:54,2018-04-17 00:50,-1.6,107.053,107.052,4,buy,84.8
2018-04-17 00:58,2018-04-17 00:51,-0.5,107.048,107.058,7,buy,84.3
2018-04-17 01:02,2018-04-17 00:52,-1.2,107.056,107.059,10,buy,83.1
2018-04-17 01:04,2018-04-17 01:00,-1.9,107.061,107.057,4,buy,81.2
2018-04-17 01:06,2018-04-17 01:03,-1.4,107.059,107.06,3,buy,79.8
2018-04-17 01:09,2018-04-17 01:08,-0.4,107.035,107.046,1,buy,79.4
2018-04-17 01:10,2018-04-17 01:18,-1.5,107.037,107.007,8,sell,77.9
2018-04-17 01:11,2018-04-17 01:20,0.0999999999985,107.037,107.023,9,sell,78.0
2018-04-17 01:17,2018-04-17 01:22,2.3,107.013,107.021,5,sell,80.3
2018-04-17 01:19,2018-04-17 01:24,2.6,107.017,107.028,5,sell,82.9
2018-04-17 01:21,2018-04-17 01:25,2.1,107.021,107.027,4,sell,85.0
2018-04-17 01:29,2018-04-17 01:26,-0.6,107.019,107.028,3,buy,84.4
2018-04-17 01:30,2018-04-17 01:31,1.2,107.0,106.997,1,sell,85.6
2018-04-17 01:35,2018-04-17 01:32,-1.8,107.013,107.01,3,buy,83.8
2018-04-17 01:38,2018-04-17 01:33,-2.6,107.022,107.011,5,buy,81.2
