2018-04-26 00:00,109.291
2018-04-26 00:01,109.299
2018-04-26 00:02,109.306
2018-04-26 00:03,109.312
2018-04-26 00:04,109.322
2018-04-26 00:05,109.317
2018-04-26 00:06,109.319
2018-04-26 00:07,109.32
2018-04-26 00:08,109.318
2018-04-26 00:09,109.32
2018-04-26 00:10,109.322
2018-04-26 00:11,109.321
2018-04-26 00:12,109.325
2018-04-26 00:14,109.327
2018-04-26 00:15,109.328
2018-04-26 00:16,109.328
2018-04-26 00:17,109.334
2018-04-26 00:18,109.337
2018-04-26 00:19,109.328
2018-04-26 00:20,109.327
2018-04-26 00:21,109.329
2018-04-26 00:22,109.329
2018-04-26 00:23,109.314
2018-04-26 00:24,109.308
2018-04-26 00:25,109.304
2018-04-26 00:26,109.315
2018-04-26 00:27,109.321
2018-04-26 00:28,109.331
2018-04-26 00:29,109.324
2018-04-26 00:30,109.332
2018-04-26 00:31,109.351
2018-04-26 00:32,109.342
2018-04-26 00:33,109.339
2018-04-26 00:34,109.34
2018-04-26 00:35,109.343
2018-04-26 00:36,109.336
2018-04-26 00:37,109.336
2018-04-26 00:38,109.336
2018-04-26 00:39,109.344
2018-04-26 00:40,109.346
2018-04-26 00:42,109.339
2018-04-26 00:43,109.335
2018-04-26 00:44,109.328
2018-04-26 00:45,109.324
2018-04-26 00:46,109.329
2018-04-26 00:47,109.322
2018-04-26 00:48,109.326
2018-04-26 00:49,109.329
2018-04-26 00:50,109.324
2018-04-26 00:51,109.325
2018-04-26 00:52,109.331
2018-04-26 00:53,109.322
2018-04-26 00:54,109.327
2018-04-26 00:55,109.323
2018-04-26 00:56,109.328
2018-04-26 00:57,109.331
2018-04-26 00:58,109.334
2018-04-26 00:59,109.34
2018-04-26 01:00,109.336
2018-04-26 01:01,109.338
2018-04-26 01:02,109.333
2018-04-26 01:03,109.334
2018-04-26 01:04,109.336
2018-04-26 01:05,109.334
2018-04-26 01:06,109.335
2018-04-26 01:07,109.33
2018-04-26 01:08,109.336
2018-04-26 01:09,109.335
2018-04-26 01:10,109.343
2018-04-26 01:11,109.342
2018-04-26 01:12,109.341
2018-04-26 01:13,109.341
2018-04-26 01:14,109.31
2018-04-26 01:15,109.306
2018-04-26 01:16,109.309
2018-04-26 01:17,109.316
2018-04-26 01:18,109.308
2018-04-26 01:19,109.311
2018-04-26 01:20,109.314
2018-04-26 01:21,109.296
2018-04-26 01:22,109.316
2018-04-26 01:23,109.32
2018-04-26 01:24,109.314
2018-04-26 01:25,109.315
2018-04-26 01:26,109.322
2018-04-26 01:27,109.324
2018-04-26 01:28,109.323
2018-04-26 01:29,109.33
2018-04-26 01:30,109.334
2018-04-26 01:31,109.333
2018-04-26 01:32,109.326
2018-04-26 01:33,109.329
2018-04-26 01:34,109.321
2018-04-26 01:35,109.322
2018-04-26 01:36,109.322
2018-04-26 01:37,109.326
2018-04-26 01:38,109.323
2018-04-26 01:39,109.322
2018-04-26 01:40,109.324
2018-04-26 01:41,109.331
2018-04-26 01:42,109.327
2018-04-26 01:43,109.332
2018-04-26 01:44,109.337
2018-04-26 01:45,109.341
2018-04-26 01:46,109.342
2018-04-26 01:47,109.336
2018-04-26 01:48,109.334
2018-04-26 01:49,109.333
2018-04-26 01:50,109.335
2018-04-26 01:51,109.328
2018-04-26 01:52,109.326
2018-04-26 01:53,109.323
2018-04-26 01:54,109.318
2018-04-26 01:55,109.305
2018-04-26 01:56,109.317
2018-04-26 01:57,109.313
2018-04-26 01:58,109.31
2018-04-26 01:59,109.319
2018-04-26 02:00,109.326
2018-04-26 02:01,109.33
2018-04-26 02:02,109.332
2018-04-26 02:03,109.333
2018-04-26 02:04,109.35
2018-04-26 02:05,109.361
2018-04-26 02:06,109.369
2018-04-26 02:07,109.368
2018-04-26 02:08,109.372
2018-04-26 02:09,109.375
2018-04-26 02:10,109.365
2018-04-26 02:11,109.359
2018-04-26 02:12,109.363
2018-04-26 02:13,109.372
2018-04-26 02:14,109.367
2018-04-26 02:15,109.368
2018-04-26 02:16,109.369
2018-04-26 02:17,109.375
2018-04-26 02:18,109.37
2018-04-26 02:19,109.367
2018-04-26 02:20,109.369
2018-04-26 02:21,109.344
2018-04-26 02:22,109.356
2018-04-26 02:23,109.365
2018-04-26 02:24,109.385
2018-04-26 02:25,109.382
2018-04-26 02:26,109.379
2018-04-26 02:27,109.376
2018-04-26 02:28,109.37
2018-04-26 02:29,109.372
2018-04-26 02:30,109.36
2018-04-26 02:31,109.36
2018-04-26 02:32,109.363
2018-04-26 02:33,109.361
2018-04-26 02:34,109.354
2018-04-26 02:35,109.37
2018-04-26 02:36,109.363
2018-04-26 02:37,109.351
2018-04-26 02:38,109.352
2018-04-26 02:39,109.35
2018-04-26 02:40,109.342
2018-04-26 02:41,109.32
2018-04-26 02:42,109.321
2018-04-26 02:43,109.32
2018-04-26 02:44,109.322
2018-04-26 02:45,109.328
2018-04-26 02:46,109.31
2018-04-26 02:47,109.32
2018-04-26 02:48,109.319
2018-04-26 02:49,109.329
2018-04-26 02:50,109.325
2018-04-26 02:51,109.297
2018-04-26 02:52,109.303
2018-04-26 02:53,109.307
2018-04-26 02:54,109.315
2018-04-26 02:55,109.289
2018-04-26 02:56,109.292
2018-04-26 02:57,109.286
2018-04-26 02:58,109.288
2018-04-26 02:59,109.294
2018-04-26 03:00,109.295
2018-04-26 03:01,109.293
2018-04-26 03:02,109.286
2018-04-26 03:03,109.284
2018-04-26 03:04,109.282
2018-04-26 03:05,109.26
2018-04-26 03:06,109.259
2018-04-26 03:07,109.254
2018-04-26 03:08,109.258
2018-04-26 03:09,109.283
2018-04-26 03:10,109.271
2018-04-26 03:11,109.262
2018-04-26 03:12,109.266
2018-04-26 03:13,109.287
2018-04-26 03:14,109.282
2018-04-26 03:15,109.285
2018-04-26 03:16,109.282
2018-04-26 03:17,109.272
2018-04-26 03:18,109.28
2018-04-26 03:19,109.304
2018-04-26 03:20,109.299
2018-04-26 03:21,109.333
2018-04-26 03:22,109.331
2018-04-26 03:23,109.331
2018-04-26 03:24,109.327
2018-04-26 03:25,109.317
2018-04-26 03:26,109.312
2018-04-26 03:27,109.315
2018-04-26 03:28,109.31
2018-04-26 03:29,109.318
2018-04-26 03:30,109.31
2018-04-26 03:31,109.322
2018-04-26 03:32,109.328
2018-04-26 03:33,109.321
2018-04-26 03:34,109.293
2018-04-26 03:35,109.299
2018-04-26 03:36,109.301
2018-04-26 03:37,109.307
2018-04-26 03:38,109.309
2018-04-26 03:39,109.32
2018-04-26 03:40,109.319
2018-04-26 03:41,109.313
2018-04-26 03:42,109.306
2018-04-26 03:43,109.303
2018-04-26 03:44,109.312
2018-04-26 03:45,109.312
2018-04-26 03:46,109.314
2018-04-26 03:47,109.321
2018-04-26 03:48,109.343
2018-04-26 03:49,109.344
2018-04-26 03:50,109.339
2018-04-26 03:51,109.353
2018-04-26 03:52,109.352
2018-04-26 03:53,109.353
2018-04-26 03:54,109.344
2018-04-26 03:55,109.333
2018-04-26 03:56,109.336
2018-04-26 03:57,109.339
2018-04-26 03:58,109.333
2018-04-26 03:59,109.331
2018-04-26 04:00,109.325
2018-04-26 04:01,109.322
2018-04-26 04:02,109.335
2018-04-26 04:03,109.349
2018-04-26 04:04,109.349
2018-04-26 04:05,109.35
2018-04-26 04:06,109.357
2018-04-26 04:07,109.364
2018-04-26 04:08,109.364
2018-04-26 04:09,109.361
2018-04-26 04:10,109.361
2018-04-26 04:11,109.36
2018-04-26 04:12,109.359
2018-04-26 04:13,109.359
2018-04-26 04:14,109.361
2018-04-26 04:15,109.365
2018-04-26 04:16,109.376
2018-04-26 04:17,109.364
2018-04-26 04:18,109.36
2018-04-26 04:19,109.347
2018-04-26 04:20,109.346
2018-04-26 04:21,109.357
2018-04-26 04:22,109.366
2018-04-26 04:23,109.357
2018-04-26 04:24,109.355
2018-04-26 04:25,109.36
2018-04-26 04:26,109.347
2018-04-26 04:27,109.343
2018-04-26 04:28,109.342
2018-04-26 04:29,109.34
2018-04-26 04:30,109.346
2018-04-26 04:31,109.328
2018-04-26 04:32,109.333
2018-04-26 04:33,109.335
2018-04-26 04:34,109.326
2018-04-26 04:35,109.312
2018-04-26 04:36,109.312
2018-04-26 04:37,109.319
2018-04-26 04:38,109.329
2018-04-26 04:39,109.335
2018-04-26 04:40,109.341
2018-04-26 04:41,109.335
2018-04-26 04:42,109.334
2018-04-26 04:43,109.335
2018-04-26 04:44,109.333
2018-04-26 04:45,109.328
2018-04-26 04:46,109.344
2018-04-26 04:47,109.339
2018-04-26 04:48,109.336
2018-04-26 04:49,109.344
2018-04-26 04:50,109.353
2018-04-26 04:51,109.344
2018-04-26 04:52,109.349
2018-04-26 04:53,109.339
2018-04-26 04:54,109.351
2018-04-26 04:55,109.345
2018-04-26 04:56,109.357
2018-04-26 04:57,109.352
2018-04-26 04:58,109.358
2018-04-26 04:59,109.354
2018-04-26 05:00,109.354
2018-04-26 05:01,109.366
2018-04-26 05:02,109.381
2018-04-26 05:03,109.368
2018-04-26 05:04,109.355
2018-04-26 05:05,109.357
2018-04-26 05:06,109.358
2018-04-26 05:07,109.353
2018-04-26 05:08,109.351
2018-04-26 05:09,109.35
2018-04-26 05:10,109.35
2018-04-26 05:11,109.351
2018-04-26 05:12,109.352
2018-04-26 05:13,109.352
2018-04-26 05:14,109.355
2018-04-26 05:15,109.35
2018-04-26 05:16,109.356
2018-04-26 05:17,109.356
2018-04-26 05:18,109.353
2018-04-26 05:19,109.338
2018-04-26 05:20,109.337
2018-04-26 05:21,109.348
2018-04-26 05:22,109.348
2018-04-26 05:23,109.354
2018-04-26 05:24,109.355
2018-04-26 05:25,109.357
2018-04-26 05:26,109.36
2018-04-26 05:27,109.342
2018-04-26 05:28,109.346
2018-04-26 05:29,109.343
2018-04-26 05:30,109.346
2018-04-26 05:31,109.35
2018-04-26 05:32,109.337
2018-04-26 05:33,109.337
2018-04-26 05:34,109.336
2018-04-26 05:35,109.333
2018-04-26 05:36,109.327
2018-04-26 05:37,109.321
2018-04-26 05:38,109.322
2018-04-26 05:39,109.321
2018-04-26 05:40,109.324
2018-04-26 05:41,109.317
2018-04-26 05:42,109.319
2018-04-26 05:43,109.311
2018-04-26 05:44,109.299
2018-04-26 05:45,109.305
2018-04-26 05:46,109.303
2018-04-26 05:47,109.312
2018-04-26 05:48,109.292
2018-04-26 05:49,109.282
2018-04-26 05:50,109.276
2018-04-26 05:51,109.295
2018-04-26 05:52,109.277
2018-04-26 05:53,109.277
2018-04-26 05:54,109.267
2018-04-26 05:55,109.267
2018-04-26 05:56,109.278
2018-04-26 05:57,109.283
2018-04-26 05:58,109.276
2018-04-26 05:59,109.287
2018-04-26 06:00,109.293
2018-04-26 06:01,109.296
2018-04-26 06:02,109.296
2018-04-26 06:03,109.296
2018-04-26 06:04,109.305
2018-04-26 06:05,109.309
2018-04-26 06:06,109.309
2018-04-26 06:07,109.312
2018-04-26 06:08,109.309
2018-04-26 06:09,109.302
2018-04-26 06:10,109.295
2018-04-26 06:11,109.29
2018-04-26 06:12,109.298
2018-04-26 06:13,109.309
2018-04-26 06:14,109.311
2018-04-26 06:15,109.311
2018-04-26 06:16,109.307
2018-04-26 06:17,109.304
2018-04-26 06:18,109.309
2018-04-26 06:19,109.308
2018-04-26 06:20,109.304
2018-04-26 06:21,109.293
2018-04-26 06:22,109.296
2018-04-26 06:23,109.287
2018-04-26 06:24,109.28
2018-04-26 06:25,109.282
2018-04-26 06:26,109.276
2018-04-26 06:27,109.279
2018-04-26 06:28,109.283
2018-04-26 06:29,109.272
2018-04-26 06:30,109.277
2018-04-26 06:31,109.269
2018-04-26 06:32,109.267
2018-04-26 06:33,109.266
2018-04-26 06:34,109.264
2018-04-26 06:35,109.262
2018-04-26 06:36,109.268
2018-04-26 06:37,109.265
2018-04-26 06:38,109.269
2018-04-26 06:39,109.267
2018-04-26 06:40,109.269
2018-04-26 06:41,109.266
2018-04-26 06:42,109.266
2018-04-26 06:43,109.262
2018-04-26 06:44,109.249
2018-04-26 06:45,109.242
2018-04-26 06:46,109.225
2018-04-26 06:47,109.22
2018-04-26 06:48,109.221
2018-04-26 06:49,109.22
2018-04-26 06:50,109.227
2018-04-26 06:51,109.22
2018-04-26 06:52,109.211
2018-04-26 06:53,109.206
2018-04-26 06:54,109.199
2018-04-26 06:55,109.188
2018-04-26 06:56,109.188
2018-04-26 06:57,109.193
2018-04-26 06:58,109.206
2018-04-26 06:59,109.211
2018-04-26 07:00,109.211
2018-04-26 07:01,109.223
2018-04-26 07:02,109.234
2018-04-26 07:03,109.229
2018-04-26 07:04,109.225
2018-04-26 07:05,109.22
2018-04-26 07:06,109.216
2018-04-26 07:07,109.22
2018-04-26 07:08,109.202
2018-04-26 07:09,109.182
2018-04-26 07:10,109.175
2018-04-26 07:11,109.174
2018-04-26 07:12,109.177
2018-04-26 07:13,109.149
2018-04-26 07:14,109.149
2018-04-26 07:15,109.14
2018-04-26 07:16,109.141
2018-04-26 07:17,109.147
2018-04-26 07:18,109.153
2018-04-26 07:19,109.143
2018-04-26 07:20,109.136
2018-04-26 07:21,109.125
